index,speed,acceleration,direction,latitude,longitude,proximity
448,20.3723,2,182.137,12.9687,77.7484,1.28229
449,16.8075,-3.56477,146.219,12.9685,77.7485,1.76778
450,18.8075,2,107.941,12.9685,77.7486,1.4708
451,19.8075,1,64.5854,12.9686,77.7488,0.776542
452,19.8075,0,66.4132,12.9686,77.749,0.776542
453,23.8075,4,60.6663,12.9687,77.7491,1.53438
454,19.4616,-4.34595,42.3047,12.9689,77.7493,0.346623
455,21.4616,2,18.3999,12.969,77.7493,1.69718
456,19.5062,-1.95533,341.049,12.9692,77.7493,0.680273
457,23.5062,4,10.8223,12.9694,77.7493,3.06063
458,27.4204,3.91411,15.635,12.9696,77.7494,1.91456
459,22.938,-4.48239,347.811,12.9698,77.7493,1.78732
460,21.4842,-1.4538,317.231,12.97,77.7492,0.52371
461,23.6908,2.20664,309.693,12.9701,77.749,1.37822
462,25.0344,1.34359,339.139,12.9703,77.7489,0.531077
463,28.1578,3.12343,327.033,12.9705,77.7488,0.774017
464,28.8322,0.674421,351.742,12.9708,77.7488,0.1
465,24.8122,-4.02001,317.008,12.971,77.7486,3.23733
466,21.2495,-3.56274,300.575,12.9711,77.7484,1.597
467,24.2815,3.03201,311.102,12.9712,77.7483,3.06011
468,25.735,1.45348,355.182,12.9714,77.7483,0.98513
469,22.0448,-3.69017,36.5753,12.9716,77.7484,1.00668
470,23.2036,1.15875,53.8505,12.9717,77.7486,0.298169
471,27.8185,4.61491,49.5811,12.9719,77.7487,1.25508
472,30.9285,3.11006,83.532,12.9719,77.749,1.02255
473,31.6201,0.691569,83.7019,12.9719,77.7493,0.1
474,30.5784,-1.04169,96.7652,12.9719,77.7496,0.451454
475,30.8276,0.249144,62.5191,12.972,77.7498,0.1
476,31.4837,0.656144,78.03,12.9721,77.7501,0.1
477,31.9202,0.436473,118.651,12.9719,77.7503,0.1
478,29.8812,-2.03895,87.2891,12.9719,77.7506,0.344947
479,25.8224,-4.05885,116.908,12.9718,77.7508,1.38114
480,21.7953,-4.0271,114.723,12.9717,77.751,1.5117
481,24.7074,2.91216,76.1282,12.9718,77.7512,1.3174
482,29.1642,4.45681,60.4216,12.9719,77.7514,2.04026
483,28.9271,-0.237159,97.7676,12.9719,77.7517,0.1
484,32.1404,3.21328,107.789,12.9718,77.7519,2.65319
485,36.9681,4.82778,76.2556,12.9719,77.7523,3.67161
486,41.1903,4.22212,66.8412,12.972,77.7526,0.710209
487,38.7048,-2.4855,23.2936,12.9723,77.7527,1.74397
488,40.3104,1.60563,58.315,12.9725,77.753,1.06598
489,35.9161,-4.39429,81.9143,12.9726,77.7534,2.43563
490,33.9805,-1.93565,111.08,12.9725,77.7536,0.669727
491,29.0842,-4.89623,89.1822,12.9725,77.7539,0.615676
492,33.3782,4.29394,131.675,12.9723,77.7541,0.744738
493,32.3151,-1.06306,115.845,12.9721,77.7544,0.609451
494,27.8665,-4.44858,81.7925,12.9722,77.7547,3.63266
495,27.352,-0.514489,105.465,12.9721,77.7549,0.1
496,24.1293,-3.22277,75.6481,12.9722,77.7551,1.11166
497,22.3631,-1.76619,57.6159,12.9723,77.7553,0.766077
498,22.749,0.385879,67.6441,12.9724,77.7555,0.1
499,25.4455,2.69657,55.5671,12.9725,77.7557,1.19608
500,28.8545,3.409,59.5685,12.9726,77.7559,1.22771
501,28.0018,-0.8527,57.1773,12.9727,77.7561,0.1
502,23.9962,-4.00559,62.0112,12.9729,77.7563,0.285847
503,26.064,2.06775,22.4106,12.9731,77.7564,0.424262
504,28.9921,2.92811,32.9003,12.9733,77.7565,0.980737
505,32.2572,3.26509,9.47324,12.9735,77.7566,1.17796
506,31.1079,-1.14931,331.445,12.9738,77.7564,0.85583
507,26.6917,-4.41621,288.605,12.9739,77.7562,3.01193
508,24.9088,-1.78283,326.134,12.9741,77.7561,0.449538
509,29.5789,4.67006,324.692,12.9743,77.7559,1.02101
510,34.1064,4.52754,297.418,12.9744,77.7557,1.15952
511,30.0959,-4.01052,294.374,12.9745,77.7554,0.232142
512,34.8449,4.74897,269.644,12.9745,77.7551,3.61378
513,37.9741,3.12925,224.994,12.9743,77.7549,0.832906
514,39.6889,1.71475,209.015,12.974,77.7547,0.484729
515,41.8534,2.16455,181.162,12.9736,77.7547,0.151037
516,38.003,-3.85044,142.066,12.9733,77.7549,0.542932
517,34.1932,-3.80976,154.074,12.973,77.7551,1.26188
518,35.7726,1.57933,146.444,12.9728,77.7552,1.05061
519,33.496,-2.27659,187.84,12.9725,77.7552,1.16095
520,37.3242,3.82822,212.251,12.9722,77.755,1.10709
521,40.3117,2.98753,174.636,12.9719,77.7551,1.0982
522,44.2992,3.98754,160.874,12.9715,77.7552,1.55121
523,43.3643,-0.934952,140.26,12.9712,77.7554,0.1
524,45.6526,2.28828,145.655,12.9709,77.7557,1.98231
525,44.5553,-1.0973,142.87,12.9705,77.7559,0.467773
526,46.1376,1.58233,168.073,12.9701,77.756,1.04326
527,50.4884,4.35085,193.228,12.9697,77.7559,1.83822
528,52.3683,1.87988,163.263,12.9693,77.756,0.589902
529,47.611,-4.75733,160.685,12.9689,77.7562,0.650628
530,44.6552,-2.9558,179.781,12.9684,77.7562,0.672818
531,49.1086,4.4534,214.229,12.9681,77.7559,0.662446
532,47.6882,-1.42041,199.551,12.9677,77.7558,0.54463
533,49.0424,1.35421,234.366,12.9674,77.7554,1.00532
534,52.0309,2.98851,218.662,12.9671,77.7552,1.9403
535,55.5859,3.55503,212.508,12.9667,77.7549,2.79232
536,52.0327,-3.55325,170.83,12.9662,77.755,1.81992
537,47.8763,-4.15643,212.462,12.9658,77.7547,0.743532
538,51.9188,4.04252,199.187,12.9654,77.7546,2.21243
539,52.7371,0.818331,228.67,12.9651,77.7542,0.1
540,57.2072,4.47008,252.529,12.9649,77.7538,1.54953
541,54.9505,-2.25671,253.283,12.9648,77.7533,1.95752
542,53.7207,-1.22973,254.943,12.9647,77.7528,0.518304
543,55.0089,1.28817,217.092,12.9643,77.7525,0.684074
544,51.4992,-3.50974,174.913,12.9638,77.7526,2.93769
545,49.9084,-1.59074,153.846,12.9634,77.7528,0.737893
546,52.3202,2.41177,197.913,12.9629,77.7526,1.93392
547,49.212,-3.10822,203.287,12.9625,77.7524,1.0887
548,52.7878,3.57586,159.56,12.9621,77.7526,0.146549
549,57.1023,4.31445,170.201,12.9616,77.7527,2.71498
550,58.7173,1.61505,200.739,12.9611,77.7525,0.694681
551,63.4932,4.77582,233.006,12.9608,77.7521,0.595232
552,63.4932,0,254.251,12.9606,77.7515,0.595232
553,62.4932,-1,294.888,12.9609,77.751,0.256572
554,58.4932,-4,295.95,12.9611,77.7505,1.67118
555,61.2315,2.73831,336.058,12.9616,77.7503,1.62749
556,59.2315,-2,340.984,12.9621,77.7501,0.739885
557,62.4369,3.20544,303.292,12.9624,77.7497,2.54155
558,62.4369,0,335.691,12.9629,77.7494,2.54155
559,62.4369,0,299.313,12.9632,77.7489,2.54155
560,58.4369,-4,287.075,12.9634,77.7484,0.213336
561,56.8092,-1.62777,255.041,12.9632,77.7479,0.148171
562,58.0737,1.26454,226.472,12.9629,77.7475,0.515654
563,61.1186,3.04489,249.193,12.9627,77.747,2.89965
564,60.1186,-1,206.999,12.9622,77.7468,0.515731
565,57.1186,-3,230.28,12.9619,77.7464,0.558511
566,56.4585,-0.660103,228.634,12.9615,77.746,0.1
567,58.1804,1.72195,197.825,12.961,77.7459,0.540624
568,55.7744,-2.40602,195.043,12.9605,77.7457,0.116274
569,56.4136,0.639201,205.874,12.9601,77.7455,0.1
570,52.3254,-4.08816,239.832,12.9598,77.7451,3.11635
571,57.2661,4.94068,221.737,12.9595,77.7447,3.48913
572,55.1155,-2.15061,213.392,12.9591,77.7445,0.472841
573,50.6724,-4.44308,190.745,12.9586,77.7444,0.965205
574,49.7495,-0.922983,178.366,12.9581,77.7444,0.1
575,45.318,-4.43148,170.298,12.9577,77.7445,0.305737
576,46.0708,0.75281,154.28,12.9573,77.7446,0.1
577,43.1411,-2.92972,153.09,12.957,77.7448,1.98166
578,40.5464,-2.59467,182.004,12.9566,77.7448,0.300988
579,41.3241,0.777722,180.077,12.9562,77.7448,0.1
580,38.3274,-2.99669,167.037,12.9559,77.7449,0.584517
581,33.5826,-4.74479,154.191,12.9556,77.745,1.05286
582,38.2468,4.6642,156.906,12.9553,77.7452,0.96976
583,39.9299,1.6831,195.759,12.955,77.7451,0.974025
584,43.0354,3.10548,217.529,12.9547,77.7448,2.81271
585,47.6543,4.6189,176.195,12.9543,77.7449,0.68899
586,51.4825,3.82818,148.515,12.9539,77.7451,2.95736
587,47.2467,-4.2358,160.87,12.9535,77.7452,3.15123
588,51.7208,4.47409,164.006,12.953,77.7454,1.01973
589,50.3126,-1.4082,163.818,12.9526,77.7455,0.384605
590,54.1559,3.84332,180.662,12.9521,77.7455,1.92773
591,53.457,-0.698952,145.568,12.9517,77.7458,0.1
592,53.6934,0.236391,188.787,12.9513,77.7457,0.1
593,51.7403,-1.95302,215.271,12.9509,77.7454,0.931253
594,49.5805,-2.15988,218.045,12.9505,77.7451,0.415387
595,47.7351,-1.84539,181.317,12.9501,77.7451,1.0386
596,49.3789,1.64379,173.99,12.9496,77.7452,0.993066
597,52.5365,3.15767,135.55,12.9493,77.7455,1.31067
598,53.8633,1.32681,97.3596,12.9493,77.746,0.579802
599,52.9144,-0.948938,85.4884,12.9493,77.7464,0.1
600,48.0344,-4.88,110.526,12.9491,77.7469,1.59599
601,50.7573,2.72288,72.2797,12.9493,77.7473,1.28127
602,54.516,3.75875,41.4309,12.9496,77.7476,1.84089
603,59.3012,4.78517,72.2768,12.9498,77.7481,3.6828
604,56.1227,-3.1785,94.1327,12.9497,77.7486,3.08483
605,56.5175,0.394837,68.0498,12.9499,77.7491,0.1
606,57.4447,0.927213,25.2268,12.9504,77.7493,0.1
607,55.485,-1.95975,12.7843,12.9509,77.7494,0.807071
608,59.0259,3.54091,44.7859,12.9513,77.7498,2.333
609,54.4904,-4.53545,75.9388,12.9514,77.7503,0.519648
610,52.3707,-2.11979,45.281,12.9517,77.7506,1.69641
611,52.1488,-0.221824,70.6288,12.9519,77.751,0.1
612,56.3548,4.20595,100.688,12.9518,77.7515,1.83717
613,58.6036,2.24882,72.6824,12.9519,77.752,2.08562
614,59.6208,1.0172,99.6997,12.9518,77.7525,0.95381
615,62.2289,2.60809,105.693,12.9517,77.7531,0.919127
616,58.2289,-4,69.4226,12.9519,77.7536,0.253252
617,60.151,1.92207,78.8432,12.952,77.7541,0.953912
618,57.151,-3,109.69,12.9518,77.7546,2.44608
619,52.9392,-4.21176,149.485,12.9514,77.7548,1.84432
620,57.4829,4.54374,194.103,12.9509,77.7547,3.07256
621,58.0508,0.567808,206.55,12.9504,77.7545,0.1
622,53.2232,-4.8275,165.808,12.95,77.7546,3.82888
623,49.6381,-3.58518,140.999,12.9496,77.7549,0.291309
624,51.9627,2.32465,117.186,12.9494,77.7553,0.645071
625,49.3761,-2.58666,78.5051,12.9495,77.7558,1.9596
626,48.2412,-1.1349,105.873,12.9494,77.7562,0.340696
627,51.9689,3.72776,81.1306,12.9494,77.7566,2.72294
628,56.0378,4.06887,58.7697,12.9497,77.757,3.0704
629,52.6962,-3.34159,100.927,12.9496,77.7575,2.92472
630,51.983,-0.713227,140.33,12.9492,77.7578,0.1
631,53.3064,1.32346,137.952,12.9489,77.7581,0.907247
632,52.5984,-0.708064,158.094,12.9484,77.7583,0.1
633,49.5405,-3.0579,182.724,12.948,77.7583,0.222517
634,53.7615,4.22106,209.72,12.9476,77.7581,1.70821
635,56.8036,3.04208,183.945,12.9471,77.758,0.677499
636,58.5707,1.76713,195.232,12.9466,77.7579,0.636205
637,54.324,-4.24674,192.798,12.9461,77.7578,1.53912
638,55.2159,0.891944,208.179,12.9456,77.7575,0.1
639,51.0837,-4.13223,209.299,12.9452,77.7573,4.00912
640,53.4368,2.35305,232.006,12.9449,77.7569,1.26192
641,55.493,2.05621,222.456,12.9446,77.7566,0.52986
642,55.5825,0.0895749,197.469,12.9441,77.7565,0.1
643,58.9452,3.36268,172.963,12.9436,77.7565,0.463176
644,54.4372,-4.50801,133.126,12.9432,77.7569,2.19771
645,52.4274,-2.00983,128.42,12.9429,77.7573,0.921097
646,54.9365,2.50914,151.165,12.9425,77.7575,1.5218
647,49.959,-4.97748,127.7,12.9422,77.7579,1.7354
648,51.9803,2.02123,127.446,12.942,77.7582,1.79067
649,53.3149,1.33461,117.847,12.9417,77.7587,0.104427
650,55.4074,2.09253,105.864,12.9416,77.7591,1.86375
651,55.4034,-0.00401182,109.868,12.9414,77.7596,0.1
652,55.4856,0.0821607,148.259,12.941,77.7599,0.1
653,55.5683,0.0827583,180.71,12.9405,77.7599,0.1
654,59.0273,3.45896,195.827,12.94,77.7597,2.09995
655,63.0565,4.02925,206.694,12.9395,77.7595,3.85456
656,62.0565,-1,202.159,12.939,77.7593,0.101638
657,60.0565,-2,235.232,12.9387,77.7588,0.805001
658,60.0565,0,271.857,12.9387,77.7583,0.805001
659,57.0565,-3,265.035,12.9387,77.7577,1.90803
660,54.4199,-2.63663,308.3,12.939,77.7573,1.22086
661,49.5028,-4.91711,271.787,12.939,77.7569,3.79353
662,46.7766,-2.72615,250.912,12.9389,77.7565,0.414659
663,45.8587,-0.917904,229.733,12.9386,77.7562,0.1
664,49.1447,3.28595,262.677,12.9385,77.7557,0.87505
665,50.2183,1.07357,236.595,12.9383,77.7554,0.25859
666,54.4167,4.19846,226.864,12.938,77.755,3.20892
667,50.8708,-3.54597,200.04,12.9375,77.7549,1.88834
668,51.0184,0.147658,239.87,12.9373,77.7545,0.1
669,51.5663,0.547846,228.158,12.937,77.7541,0.1
670,52.1948,0.628579,240.414,12.9367,77.7537,0.1
671,48.7919,-3.40296,259.323,12.9367,77.7533,1.68032
672,45.0911,-3.70081,271.438,12.9367,77.7528,0.842107
673,40.2358,-4.85521,254.578,12.9366,77.7525,0.711261
674,41.898,1.66213,232.252,12.9363,77.7522,0.966962
675,40.3127,-1.58531,203.196,12.936,77.752,0.934437
676,42.4786,2.1659,208.7,12.9357,77.7519,0.768517
677,37.5586,-4.92001,241.336,12.9355,77.7515,1.36841
678,40.4437,2.88518,245.184,12.9354,77.7512,1.15785
679,38.3559,-2.08781,244.16,12.9352,77.7509,1.5845
680,36.2364,-2.11952,280.073,12.9353,77.7506,1.77786
681,32.6769,-3.5595,274.235,12.9353,77.7503,2.25776
682,27.7966,-4.88027,270.368,12.9353,77.75,3.04775
683,22.8873,-4.90935,282.958,12.9353,77.7498,2.34751
684,20.6312,-2.25606,321.636,12.9355,77.7497,1.29061
685,19.5893,-1.04187,290.981,12.9356,77.7495,0.618385
686,23.5893,4,312.115,12.9357,77.7493,2.62412
687,21.6158,-1.97358,351.066,12.9359,77.7493,0.338974
688,21.9117,0.295925,334.369,12.9361,77.7492,0.1
689,25.9407,4.02901,311.414,12.9362,77.7491,2.8152
690,29.6859,3.74517,303.398,12.9363,77.7489,1.72136
691,33.0193,3.33345,345.47,12.9366,77.7488,1.10781
692,34.0515,1.03218,304.694,12.9368,77.7485,0.409264
693,33.7935,-0.258045,286.208,12.9369,77.7482,0.1
694,37.3372,3.5437,305.983,12.9371,77.748,2.66805
695,39.7356,2.39841,340.663,12.9374,77.7479,0.923215
696,38.9366,-0.798924,313.268,12.9376,77.7476,0.1
697,36.5115,-2.42509,337.858,12.9379,77.7475,1.68728
698,32.2121,-4.29946,323.46,12.9382,77.7473,0.185446
699,28.2251,-3.98699,314.663,12.9384,77.7471,1.34288
700,26.7118,-1.51327,299.666,12.9385,77.7469,0.111964
701,30.4739,3.76206,333.651,12.9387,77.7468,1.2296
702,29.5897,-0.884167,328.205,12.939,77.7466,0.1
703,25.7429,-3.84687,353.737,12.9392,77.7466,2.27278
704,24.5919,-1.151,318.216,12.9394,77.7465,0.828065
705,22.8905,-1.70138,341.725,12.9396,77.7464,0.266778
706,27.3304,4.43996,330.222,12.9398,77.7463,4.00924
707,29.1845,1.85407,307.62,12.9399,77.7461,0.652972
708,25.7748,-3.40974,349.809,12.9402,77.746,1.61626
709,29.8275,4.05272,309.764,12.9403,77.7458,2.32126
710,27.5135,-2.31399,340.904,12.9406,77.7458,1.90705
711,28.4522,0.938717,357.999,12.9408,77.7457,0.1
712,28.2738,-0.178458,6.44393,12.9411,77.7458,0.1
713,27.2153,-1.05844,359.982,12.9413,77.7458,0.208969
714,26.2797,-0.935627,33.6516,12.9415,77.7459,0.1
715,24.0583,-2.22139,24.4324,12.9417,77.746,1.78351
716,24.6224,0.564052,23.6171,12.9419,77.7461,0.1
717,29.5875,4.96517,50.3242,12.9421,77.7463,3.81051
718,30.7067,1.11919,78.9818,12.9422,77.7465,0.553633
719,26.31,-4.39668,82.8825,12.9422,77.7468,2.77357
720,25.3384,-0.97161,105.176,12.9421,77.747,0.1
721,23.6896,-1.64879,149.814,12.9419,77.7471,0.498809
722,24.9207,1.23102,192.506,12.9417,77.7471,0.838749
723,22.8286,-2.09204,215.606,12.9415,77.747,2.00919
724,25.1945,2.3659,181.918,12.9413,77.747,0.700765
725,22.7257,-2.46879,173.942,12.9411,77.747,0.55332
726,19.5346,-3.19111,179.929,12.9409,77.747,2.35288
727,22.5346,3,166.648,12.9407,77.747,2.03198
728,22.9253,0.39065,163.51,12.9405,77.7471,0.1
729,23.9786,1.05331,127.139,12.9404,77.7472,0.706081
730,22.1764,-1.80221,139.064,12.9403,77.7474,0.307075
731,27.0597,4.88334,94.3579,12.9402,77.7476,2.97061
732,27.4309,0.371166,81.3131,12.9403,77.7478,0.1
733,29.1336,1.70273,43.3163,12.9405,77.748,0.462057
734,27.2879,-1.84567,32.1052,12.9407,77.7482,0.82121
735,22.6389,-4.64905,49.0916,12.9408,77.7483,3.95319
736,25.662,3.02306,54.2381,12.941,77.7485,0.350152
737,21.773,-3.88895,15.6462,12.9412,77.7486,1.89239
738,17.2721,-4.50087,347.243,12.9413,77.7485,2.62397
739,20.2721,3,22.9348,12.9415,77.7486,3.06289
740,22.3021,2.02999,355.159,12.9417,77.7486,0.844389
741,23.6226,1.32049,2.64309,12.9419,77.7486,0.320817
742,27.7474,4.12475,334.11,12.9421,77.7485,2.71182
743,23.0081,-4.73926,295.922,12.9422,77.7483,2.57428
744,23.5411,0.533012,256.553,12.9421,77.7481,0.1
745,27.8133,4.27213,295.113,12.9422,77.7479,0.474757
746,32.3488,4.53554,314.722,12.9424,77.7477,2.84926
747,36.1529,3.80408,295.075,12.9426,77.7474,1.20288
748,38.7428,2.58994,299.92,12.9427,77.7471,1.96068
749,39.4627,0.71991,272.45,12.9427,77.7467,0.1
750,43.8482,4.38552,293.758,12.9429,77.7464,2.72378
751,44.6602,0.811923,302.479,12.9431,77.7461,0.1
752,44.7387,0.0785215,289.408,12.9432,77.7457,0.1
753,46.8749,2.13624,272.387,12.9433,77.7453,2.09748
754,47.3914,0.51652,301.866,12.9435,77.7449,0.1
755,45.7324,-1.65905,336.175,12.9439,77.7448,0.282265
756,46.0298,0.297384,348.237,12.9443,77.7447,0.1
757,50.4487,4.41888,308.614,12.9445,77.7443,2.12302
758,52.6681,2.21945,350.429,12.945,77.7443,2.03669
759,50.2748,-2.39327,329.423,12.9454,77.744,0.30318
760,46.2508,-4.02401,333.428,12.9458,77.7438,1.89018
761,46.6682,0.417399,14.9299,12.9462,77.7439,0.1
762,45.0518,-1.61642,9.70843,12.9466,77.744,0.487579
763,45.1894,0.137572,27.329,12.9469,77.7442,0.1
764,42.9183,-2.27105,52.9445,12.9472,77.7445,0.413491
765,47.8014,4.88309,48.9722,12.9475,77.7448,3.6376
766,44.6816,-3.11984,81.9756,12.9475,77.7452,2.2158
767,49.1914,4.50982,122.436,12.9473,77.7456,0.49325
768,49.0123,-0.179067,125.876,12.947,77.7459,0.1
769,52.7736,3.76128,159.968,12.9466,77.7461,2.50695
770,56.6314,3.85782,116.215,12.9464,77.7465,0.798887
771,56.7798,0.148368,110.416,12.9462,77.747,0.1
772,59.8665,3.08675,114.843,12.946,77.7475,0.691945
773,61.0686,1.20204,82.7208,12.9461,77.748,0.969926
774,61.0686,0,39.3617,12.9465,77.7484,0.969926
775,57.0686,-4,12.6871,12.947,77.7485,1.92693
776,56.473,-0.59558,350.745,12.9475,77.7484,0.1
777,52.0902,-4.38281,17.4701,12.948,77.7486,2.20042
778,48.6954,-3.39478,19.0604,12.9484,77.7487,3.01355
779,51.6727,2.97724,345.769,12.9488,77.7486,0.457267
780,55.6333,3.9606,2.07947,12.9493,77.7486,0.844227
781,58.7693,3.13603,349.852,12.9498,77.7485,2.87263
782,56.4788,-2.29051,344.086,12.9503,77.7484,1.71426
783,54.4898,-1.98895,311.448,12.9506,77.748,0.499857
784,53.2723,-1.21758,310.181,12.951,77.7476,0.942401
785,57.3983,4.12609,316.887,12.9513,77.7473,1.5036
786,61.265,3.86668,312.895,12.9517,77.7469,2.00405
787,58.265,-3,331.523,12.9522,77.7466,0.563371
788,61.1687,2.9037,15.4916,12.9527,77.7468,1.25308
789,61.1687,0,331.142,12.9532,77.7465,1.25308
790,57.1687,-4,11.0851,12.9537,77.7466,3.61465
791,61.1199,3.95115,333.92,12.9541,77.7464,2.20123
792,57.1199,-4,289.98,12.9543,77.7459,1.31107
793,58.8188,1.69897,247.789,12.9541,77.7454,0.26671
794,59.603,0.784169,214.943,12.9537,77.7451,0.1
795,64.346,4.74294,200.965,12.9532,77.7449,1.95516
796,62.346,-2,227.176,12.9528,77.7445,2.08768
797,58.346,-4,186.634,12.9523,77.7444,0.832068
798,60.0548,1.70883,183.721,12.9517,77.7444,0.64328
799,57.0548,-3,215.364,12.9513,77.7441,2.74049
800,56.8362,-0.218568,201.85,12.9508,77.7439,0.1
801,56.3523,-0.483925,159.175,12.9503,77.7441,0.1
802,52.0786,-4.27369,180.195,12.9499,77.7441,1.1756
803,52.4911,0.41249,191.962,12.9494,77.744,0.1
804,47.8875,-4.60362,215.439,12.949,77.7437,3.99906
805,52.0084,4.12097,232.246,12.9488,77.7434,0.155858
806,48.5846,-3.42382,267.962,12.9487,77.7429,0.960049
807,48.2827,-0.301871,242.865,12.9485,77.7425,0.1
808,49.8139,1.53119,270.69,12.9485,77.7421,0.342248
809,52.1191,2.30518,231.015,12.9483,77.7417,1.29203
810,56.1676,4.04846,240.313,12.948,77.7413,0.571875
811,53.115,-3.05258,244.223,12.9478,77.7409,1.18746
812,48.7843,-4.3307,206.928,12.9474,77.7407,3.69527
813,47.479,-1.30527,231.593,12.9471,77.7403,0.693979
814,45.0613,-2.41775,268.882,12.9471,77.7399,0.489158
815,40.795,-4.26626,307.768,12.9474,77.7396,1.09629
816,41.9967,1.20174,319.759,12.9476,77.7394,0.603816
817,40.8174,-1.17937,314.265,12.9479,77.7391,0.78649
818,42.6187,1.80134,332.173,12.9482,77.7389,0.182243
819,41.8461,-0.772573,350.665,12.9486,77.7389,0.1
820,46.2818,4.43567,9.828,12.949,77.7389,3.11752
821,50.2985,4.01668,345.296,12.9494,77.7388,1.97376
822,54.2537,3.95523,353.134,12.9499,77.7388,2.21719
823,54.9779,0.72422,337.336,12.9503,77.7386,0.1
824,54.0089,-0.969067,10.0361,12.9508,77.7386,0.1
825,56.1368,2.12789,39.283,12.9512,77.739,0.913144
826,59.9627,3.82597,74.8607,12.9513,77.7395,0.687424
827,61.9128,1.95009,112.181,12.9511,77.74,0.511561
828,57.9128,-4,133.651,12.9508,77.7404,2.55951
829,56.4728,-1.44,159.628,12.9503,77.7405,1.09452
830,60.8851,4.4123,129.017,12.9499,77.741,2.38065
831,60.8851,0,98.4197,12.9499,77.7415,2.38065
832,59.8851,-1,73.3644,12.95,77.742,1.06937
833,55.4765,-4.40863,82.0983,12.9501,77.7425,3.60257
834,51.9629,-3.51363,105.411,12.95,77.743,1.96027
835,47.7927,-4.1701,147.547,12.9496,77.7432,2.18453
836,51.7271,3.93435,136.008,12.9493,77.7435,0.458927
837,51.5148,-0.2123,145.33,12.9489,77.7438,0.1
838,50.2212,-1.29362,140.062,12.9485,77.7441,0.957927
839,49.7046,-0.516616,167.769,12.9481,77.7442,0.1
840,53.7863,4.08173,158.766,12.9477,77.7444,2.99074
841,50.9828,-2.80353,193.316,12.9472,77.7443,1.3573
842,47.2564,-3.72633,180.2,12.9468,77.7443,2.8761
843,44.219,-3.03739,179.82,12.9463,77.7443,3.09703
844,42.19,-2.02908,148.025,12.946,77.7445,1.90511
845,46.2802,4.09019,149.238,12.9457,77.7447,0.475163
846,46.313,0.0328783,185.624,12.9453,77.7446,0.1
847,49.2972,2.98413,221.696,12.9449,77.7443,1.72681
848,52.4197,3.12249,228.639,12.9446,77.744,1.8331
849,52.7214,0.301742,264.447,12.9446,77.7435,0.1
850,57.5216,4.80023,306.863,12.9449,77.7431,0.96692
851,58.6523,1.13071,337.807,12.9454,77.7429,0.426841
852,56.0136,-2.63879,354.869,12.9459,77.7429,1.96501
853,59.7549,3.74136,356.46,12.9464,77.7429,0.603071
854,64.7015,4.94658,333.658,12.9469,77.7426,3.3713
855,62.7015,-2,316.371,12.9473,77.7422,1.65056
856,61.7015,-1,358.047,12.9479,77.7422,0.482671
857,58.7015,-3,318.03,12.9483,77.7418,0.987593
858,54.1622,-4.53924,344.57,12.9488,77.7417,1.05119
859,54.1941,0.0318565,347.398,12.9492,77.7416,0.1
860,56.7957,2.60161,31.9814,12.9497,77.7418,1.08253
861,53.2505,-3.54519,14.8548,12.9501,77.742,2.93244
862,56.4952,3.24469,5.52273,12.9506,77.742,0.517676
863,52.253,-4.2422,9.76298,12.9511,77.7421,0.21194
864,54.7878,2.5348,333.918,12.9515,77.7419,0.586685
865,57.7733,2.98549,2.30795,12.9521,77.7419,1.39213
866,62.683,4.90971,350.023,12.9526,77.7418,3.23918
867,62.683,0,312.487,12.953,77.7414,3.23918
868,61.683,-1,311.455,12.9533,77.741,1.04827
869,59.683,-2,353.893,12.9539,77.7409,0.701441
870,61.7757,2.0927,18.2612,12.9544,77.7411,0.242636
871,61.7757,0,338.477,12.9549,77.7409,0.242636
872,61.7757,0,342.83,12.9554,77.7407,0.242636
873,61.7757,0,341.338,12.956,77.7406,0.242636
874,60.7757,-1,24.1232,12.9565,77.7408,0.535511
875,60.7757,0,21.5809,12.957,77.741,0.535511
876,59.7757,-1,346.973,12.9575,77.7409,0.686946
877,62.5362,2.76042,336.416,12.958,77.7406,1.9869
878,62.5362,0,305.121,12.9583,77.7402,1.9869
879,61.5362,-1,329.45,12.9588,77.7399,0.979092
880,57.5362,-4,287.025,12.959,77.7394,3.29798
